Entrez	syn.z_score
7388	0.29396
440567	0.0096199
27089	-0.36149
646625	-1.583
9875	1.1187
9816	0.83853
55665	1.5009
100534592	0.482
8725	-0.54195
81605	0.49661
131669	0.26276
7389	1.5233
7390	0.56109
79650	-0.22711
55850	-0.53793
7391	0.08816
7392	-2.7407
205717	1.6608
10083	-0.53328
124590	0.27564
7399	-0.17551
83878	1.3382
8615	-0.51917
7398	-1.2445
9100	-1.8752
219333	0.021381
8975	0.6556
9097	0.186
9958	1.0206
10600	0.60902
401447	-1.9727
100287327	
377630	-2.9882
645402	-0.044221
392197	-4.8284
11274	1.3688
9099	0.57323
10868	0.91784
27005	1.1483
23326	-0.49158
23358	-0.81845
29761	0.56305
57646	0.76191
9960	0.4007
84749	0.94287
57478	-1.514
84669	3.3785
23032	0.51941
9736	-2.6364
57558	-3.8551
57695	0.92936
84640	0.52335
10713	-0.90193
7375	1.3032
373856	1.1352
124739	-1.0629
84101	0.40337
85015	1.3722
64854	0.34155
55031	0.29593
84196	0.92104
25862	-0.83157
8078	-0.15723
373509	0.43347
9098	1.43
7874	-1.4528
9101	1.586
10208	0.6749
10090	-0.89416
8433	-6.5538
51118	0.017513
9724	0.92112
84135	0.36435
51096	-1.2082
27340	0.82762
84294	-0.23759
27042	0.7961
57050	-0.33252
84916	-0.75518
55813	1.2932
10911	-0.054165
2837	-3.1627
7405	-0.02107
57654	-1.3663
80146	-0.67743
55697	-0.13482
6843	1.1819
6844	-0.39665
9341	-0.28403
8674	0.97979
10791	0.14391
8673	0.17138
81839	0.65892
57216	0.27292
9218	-0.35531
9217	0.06796
7407	2.2061
57176	1.3017
22846	-1.3386
79805	-0.66978
114990	-2.405
7408	-1.3894
10493	0.28271
57687	-1.946
7409	0.47
7410	-1.0388
10451	0.39244
11023	-1.9689
25806	-0.60445
7412	-0.14621
1462	1.5297
7414	1.9453
7415	0.12231
80124	0.83552
79609	-1.3668
7416	0.40634
7419	1.3128
7421	-0.69368
7423	-1.5837
7424	-1.2608
27287	-1.0664
79674	1.9917
7716	0.35516
55591	0.021561
7425	-3.7343
245806	-2.6286
389136	-1.4144
9686	-2.4664
7428	-2.0401
391104	0.17651
7429	1.0632
50853	0.6998
7431	-0.17392
7432	-0.20379
63894	1.3403
7433	-0.64499
7434	-0.47687
25962	1.1049
5212	-0.60713
79001	-0.17353
154807	-1.1144
7436	-0.95484
400673	-0.95611
284013	0.47346
81671	0.91894
57191	-0.45878
317701	0.90404
317703	1.351
8876	0.089041
8875	0.36124
55350	
81552	-0.23397
7441	-0.77549
29802	-0.43687
55823	0.73364
23230	0.94715
157680	1.1891
54832	-0.29449
55187	1.6651
64601	0.99788
57617	0.84171
84313	-0.36681
9559	1.1252
112936	-0.088016
10311	1.134
51160	-2.2081
51699	0.070058
65082	-0.022149
26276	0.33245
55737	1.8394
57020	0.98225
51028	0.9238
137492	-1.5907
79720	-0.75568
55048	-1.2586
155382	-2.6461
23339	1.0041
27072	-0.0029195
11311	1.1141
27183	-2.4836
9525	0.36813
55610	-0.02969
738	-0.90011
6293	0.27757
55275	-0.088347
51542	0.82041
6944	0.93169
23355	-0.51208
9605	-4.0303
7443	0.68348
7444	-0.46769
51231	-0.22163
55237	0.67675
54621	0.37538
147645	-1.1926
338667	-0.28513
23584	-0.018165
391123	-2.1253
64115	-0.13444
7447	-0.056089
284415	0.014602
222008	-0.57237
128434	-0.44627
196740	0.053674
387804	0.33454
30813	-2.2737
338917	-2.006
51534	-0.39863
79679	0.93701
143187	0.86659
10490	0.59248
7448	0.31724
64856	-3.9378
340706	0.8227
146177	1.6979
200403	0.22668
4013	0.82869
127731	-0.57794
80737	1.4106
23078	-0.20823
375567	-2.5621
402117	0.1557
220001	-0.19195
221806	-1.424
7450	1.2551
254778	-1.1282
51322	-0.44117
23063	0.71018
7453	0.97027
10352	0.52717
8936	1.3379
10163	1.2319
10810	0.76643
387680	3.5706
253725	3.5908
51019	-0.70752
23325	-0.080453
9897	1.1302
8976	-1.3957
23559	0.46606
51729	0.74345
54838	0.63283
23558	-1.1551
164684	0.10293
11193	0.11581
80304	1.1627
57590	0.30523
115825	0.59652
23001	1.068
11169	0.38495
51057	0.1658
9948	-2.3166
55717	1.8153
55759	0.85843
116966	0.33477
57418	-3.0342
57728	0.73496
91833	0.12284
84219	-2.6155
79446	1.2507
80232	-1.251
253769	-0.95845
10885	0.56311
114987	1.3574
55339	2.2972
57539	1.3108
134430	-0.76391
22884	0.83893
401551	0.18834
10785	-1.5528
55255	0.74967
23160	-1.4879
56270	0.09621
9277	1.0232
22911	0.50161
57599	0.26979
151790	-0.63436
11091	1.0144
348793	0.60209
84058	0.4478
54853	1.2938
79726	-2.8741
54554	0.23468
11180	0.87863
80349	0.7408
284403	0.7965
128025	0.48861
23335	1.8112
55100	0.046521
256764	0.28936
84942	-0.90504
54663	0.29997
84128	0.46831
79968	-0.1417
79084	-1.4182
124997	-0.55275
80335	0.45089
84292	0.41916
51398	-0.87839
349136	-1.415
83889	1.9379
126248	0.55837
112840	1.1502
197335	-4.6843
29062	1.1047
56964	0.99036
151525	0.36614
23038	1.217
7465	-1.5819
494551	0.47164
58189	-2.9129
140832	-0.10843
259239	0.30459
128488	0.34308
164237	0.32383
10406	-0.78791
140686	0.43075
149708	0.066741
140870	0.9685
90199	-0.023636
259240	0.047328
117166	-4.437
124857	-0.085192
7466	-7.4795
123720	-0.43617
25861	-0.098399
11197	-0.25586
7456	0.45318
147179	0.59714
644150	-2.4012
55062	0.94722
26100	-0.82078
58525	-0.32251
79971	0.30547
65125	0.90354
65266	0.89546
7471	0.21421
80326	-0.84833
7480	0.7121
7481	-0.19732
51384	0.31378
7472	0.83855
7482	-0.42295
7473	0.3483
89780	0.6233
54361	0.52019
7474	-0.33607
81029	0.081357
7475	-2.5821
7476	0.61004
7477	-1.0349
7478	0.44839
7479	-0.65196
7483	-1.1272
7484	-0.08288
55135	0.58669
49856	0.2766
7486	1.0721
56897	-4.6996
26118	0.014079
55884	0.82737
23302	-0.89053
9671	0.61886
7490	-1.313
9589	-0.38767
126374	-3.7694
23286	1.201
80014	-0.64861
51741	-5.5948
11059	1.0756
11060	0.33045
25937	-0.86857
56949	0.087814
54739	0.47535
7494	-0.37798
6375	0.32524
6846	0.24432
2829	0.45823
7498	-0.30006
165904	-0.12182
129446	0.10089
150165	0.36348
114786	-0.27333
389610	-3.5889
286046	-4.1515
343702	-0.51197
55113	0.42362
389668	-0.76038
7507	-1.0158
7508	0.16676
7511	0.52712
63929	0.86852
7514	0.056304
57510	-0.083886
23214	1.0707
23039	-1.2698
11260	1.822
9213	0.67284
7515	1.2697
7516	0.85195
7517	-1.5462
7518	0.47222
7520	0.42439
2547	0.29699
54464	0.77206
22803	1.0674
143570	1.0732
152002	-1.9349
9942	0.28809
64131	-0.91391
64132	-0.10503
57002	0.12719
10138	-0.16224
10413	-0.71755
8565	0.88962
51067	-0.76618
54059	-1.3247
4904	0.24539
51087	0.10346
8531	-1.1403
150223	-1.7048
55689	0.68463
8089	0.26467
7525	0.89372
10897	-0.22341
90522	-0.12028
54432	0.43044
78992	-0.28883
25844	-0.22645
84272	-1.0654
81555	0.48574
285525	-1.4926
374887	-1.8193
55702	0.0029437
81576	-0.89142
10652	0.70093
56252	-0.68927
10730	0.56585
55432	-0.54533
29799	0.14026
388403	0.042207
83719	0.26621
219539	-0.23725
51646	-0.073374
79693	-2.3477
91746	0.84202
64848	-1.6075
54915	-0.38538
51441	1.4715
253943	-0.78234
7529	0.211
7531	-0.33558
7532	-0.46673
7533	-0.8725
10971	-0.77497
7534	0.694
7528	-1.0837
55249	1.3929
353174	-0.093044
284273	-0.68554
7455	0.085541
7535	-0.42637
326340	-4.6254
646799	-1.2594
79740	-0.65403
79413	0.31514
84327	-4.5137
9889	-1.2173
58486	0.8613
100381270	-0.48245
113763	-0.51235
63920	1.0114
114821	2.6249
81030	-0.2165
22890	1.8901
65986	-3.0025
27107	-1.1899
221527	-0.13533
7541	0.046908
7704	0.68374
7709	-0.18468
10472	-0.43898
57621	0.45763
26137	0.26763
49854	-0.37955
9278	0.3578
9841	0.86756
7597	0.8427
57684	1.5461
79842	0.62655
27033	-0.65622
403341	-0.48238
84614	-0.094073
253461	1.6304
9880	0.16439
57659	-0.40961
9923	1.9045
360023	0.2294
100128927	-0.26803
23099	-0.069975
29068	0.70504
84878	-0.16324
140685	-0.86552
92999	-0.18077
3104	-2.143
166793	0.64259
9925	0.75074
10773	0.38463
51341	-1.8125
201501	-1.4241
653121	0.60408
728116	0.50258
339487	-0.67071
221504	0.64732
51101	-0.28127
153918	0.87059
79696	0.65862
84872	-0.011035
9877	1.6306
643136	1.5444
80149	0.83195
85463	1.7881
340152	-1.6327
23091	1.1024
79882	-0.12867
55854	0.57737
124245	-2.0261
23144	-2.1771
23211	-3.5172
376940	0.35554
29066	0.065363
23264	1.4613
84524	0.049461
56829	0.6641
92092	-1.9211
51530	1.0466
54819	0.65991
23174	-3.4663
51538	0.60843
54877	-2.1763
219654	-1.0402
85364	-3.854
29063	0.51483
84186	0.4467
55596	0.15262
84240	0.72015
85437	0.37823
55063	1.2255
152098	0.0046505
57683	1.6659
29800	-1.2339
653082	-0.8815
84885	-1.0318
54503	-0.70603
79683	-0.6819
84287	0.27519
23390	-0.34964
84243	0.45221
131540	-0.97116
51201	-2.6659
253832	-0.13822
340481	-1.8966
283576	0.22349
254887	0.65574
254359	-1.0556
51304	0.55043
55146	-0.65125
25921	1.5083
64429	1.2434
55625	-0.90991
29801	-1.4311
6935	1.8669
9839	1.246
10444	0.38934
79752	-0.8768
90637	-2.0024
130617	0.73569
60685	-0.71704
93550	0.80767
7763	0.78502
54469	-0.70928
57623	-1.1544
196441	0.082454
85446	1.3588
463	-3.0289
79776	-0.42099
162239	-2.7254
57677	2.1066
80108	0.77454
140612	-0.45236
124961	-0.20801
22835	1.4128
7538	0.081423
677	-0.82291
678	-8.2522
7539	0.71811
286128	-0.92546
132625	-0.86477
346171	1.8337
643836	-1.1898
55734	-0.19125
339559	1.1904
65243	0.23478
284406	1.0068
146198	-0.31307
80829	-2.1006
7542	0.5125
161882	-9.2585
23414	0.10587
51663	0.039014
23217	-3.477
65998	-4.7236
53349	1.7577
9765	1.1348
84936	-0.38484
79038	-1.3961
23503	2.2155
118813	0.11495
57732	-1.506
9372	2.2336
653808	0.050453
124220	-0.25867
100125288	-0.6
84619	-1.85
55345	0.7796
11244	1.5792
100533106	0.2619
22882	0.66294
23051	1.5481
7545	-0.92489
7546	-3.5961
84107	-0.45747
85416	-4.5686
284307	0.58177
114026	0.20692
7586	0.4206
342357	0.41351
80317	1.8566
387032	1.7514
23660	0.87362
55888	0.1513
7745	1.6168
153527	0.4426
64393	0.94798
79698	-0.4007
55954	-0.25273
57178	0.083924
83637	0.97166
10269	1.3163
79830	1.4648
7750	0.76997
9202	1.4382
9205	0.58645
9204	1.6218
51364	1.0912
10771	0.090784
84217	0.95017
84225	-0.28284
116225	-0.59807
7556	0.40464
163227	-0.47643
94039	1.3382
64397	1.4681
7771	1.4274
163071	1.0127
51351	0.039224
7559	-0.84481
7675	-0.15686
7678	0.49477
7690	0.37126
7691	0.40344
7692	1.1878
7693	0.35805
7694	0.28622
7695	0.91693
7697	-0.65839
7561	0.63708
7699	-0.61546
7700	0.5604
7701	1.9842
7702	-0.2177
7705	0.90729
7707	0.37846
7710	0.25569
7711	0.61238
7564	0.083732
90338	1.6306
7718	1.572
169841	-0.026379
7565	0.54111
7727	0.15932
7728	1.8501
7730	-0.86414
7566	0.68495
7733	-0.25587
339318	0.81519
7738	1.8377
7743	0.23165
7567	0.67887
7748	1.3238
10168	0.75589
7549	0.79245
7568	1.5646
7752	-1.243
7753	0.67196
7755	-1.2332
7756	-1.5806
7757	-0.89167
10520	0.087671
7988	0.61951
7760	-0.31839
7761	0.85964
7762	0.22193
7764	-1.0011
51222	-3.6145
7570	0.70007
7638	0.87651
7673	1.5276
7766	1.4145
7768	0.83507
7769	-0.29337
7770	0.10723
7772	0.53713
7773	1.1496
7775	0.19106
353355	1.8848
10780	1.092
9310	0.44409
7776	0.86981
8187	0.25388
7572	0.88661
57209	0.6233
219749	0.84934
58500	0.84823
90987	0.15783
56242	0.33481
9534	-1.9547
10172	0.28874
113835	1.3208
7574	-0.054334
339324	0.46211
10127	-0.46416
9422	-0.60613
10781	-0.2978
10308	0.55943
10795	-2.5096
10782	0.45787
92822	-4.6467
11179	0.50559
7576	0.32133
129025	0.50373
140883	-0.40613
54816	-0.2046
23528	-1.0645
8427	-0.63478
284349	0.52129
342909	0.86484
26974	0.42614
57335	1.5921
57336	0.88014
23036	-1.7057
162979	-1.1814
7551	0.35785
90075	1.4799
91975	0.56779
55900	-0.67266
57343	0.22869
282890	1.2091
100131017	-5.8027
57693	0.45957
24149	-0.57815
57567	-0.24331
7580	0.49017
162967	-0.15875
79692	2.8804
25799	-2.8983
388569	0.2356
284695	1.3753
79673	0.20797
27309	-0.63183
55422	0.71627
84449	1.1248
63925	-0.88006
26152	-0.0083816
7581	0.92113
7582	0.28777
80778	0.43688
84905	0.47981
79175	0.53951
25850	1.2277
23567	-0.033662
84671	0.59724
7584	0.95414
59348	1.3076
6940	0.80929
117608	-0.54968
30832	1.2796
140467	-1.3382
149076	-0.28427
22891	0.63044
167465	0.012517
195828	-0.86666
84911	1.1654
163087	1.507
171017	0.24318
25946	-0.85961
151126	1.0167
79750	-0.6241
346157	1.0443
84124	-0.36373
55893	-0.74287
252884	1.3491
84307	-0.45454
57541	1.8382
342908	1.0852
55628	-0.9034
79797	-0.076688
57862	1.0746
84330	-3.5097
55786	1.02
55659	-0.070592
147687	2.5617
147686	0.17425
79744	-0.073355
147923	1.064
23090	-0.19268
155054	-1.1094
79088	-1.3065
126299	0.29576
353088	-0.43189
7594	0.095962
80264	0.62831
170959	0.62227
9668	0.65702
163059	0.33723
80818	-0.088068
90594	1.252
51710	0.95641
126070	-0.24641
126068	0.62148
79973	1.3727
10224	1.1832
55311	-4.031
353274	0.49571
55663	-2.1187
7596	0.69587
26036	1.8272
285676	0.69482
10794	0.46141
92283	1.5611
58499	0.55531
168544	-3.2758
90333	-0.014653
84627	-3.939
388566	-0.091513
57573	1.0285
25888	0.23573
133923	-0.88185
90827	2.1428
197407	1.1107
147657	0.32669
158399	0.086571
83744	1.8953
220992	0.045496
90649	-1.8948
118738	0.53432
57474	0.18433
126069	1.4108
57615	2.3371
284443	0.37663
84838	-0.21394
162968	-4.7145
26048	-3.8962
115560	0.1387
91392	1.7777
84858	-3.5836
440515	0.8459
22847	-0.53644
22869	0.61442
118472	-0.46789
84450	0.59713
57473	-1.1492
130557	-1.1312
84874	0.57704
9658	-3.0127
340385	-3.2351
85460	-0.86261
162655	0.80854
25925	0.016635
147807	-0.84609
170958	0.40068
116115	0.7179
84503	1.6339
84436	0.083104
57711	0.67231
348327	0.55406
55205	1.3675
147658	0.96047
9745	-1.0372
163255	0.87065
125919	0.0039889
339327	1.929
284306	0.42936
147694	0.58837
256051	0.71567
162972	-0.35283
90233	-0.040546
79818	0.2537
115196	0.16862
148254	0.0025231
80032	-0.40425
79230	-0.14029
148156	-0.28907
84527	-0.76687
147741	0.43871
93134	0.29096
54811	0.22179
147837	1.1038
163050	-0.48482
147929	1.5483
163081	1.6444
374900	1.439
148266	1.1347
126295	0.74129
148268	0.6017
51276	-0.2171
137209	1.0854
126231	0.87963
64763	-0.58664
79177	0.308
84765	0.45326
147660	1.0993
163033	-5.4559
51157	-3.4846
51545	0.030893
147949	0.79008
201514	-0.27295
199704	1.4377
92285	1.007
54807	0.37922
84914	2.4496
100293516	-0.73833
51385	0.93935
9640	0.49233
51042	-1.0036
84622	-0.49314
152687	-0.57831
169270	-2.1647
146434	-0.56312
90850	-5.6871
148103	1.0865
162966	0.90502
100289635	0.57172
84775	0.16416
57507	0.50778
162963	0.55711
81856	0.79943
79898	1.2099
80110	0.41976
284370	1.4781
90317	0.42655
285267	0.75535
253639	0.89623
285268	1.724
90441	0.91251
9831	0.30571
57547	0.84554
90589	0.53445
199777	0.30094
199692	0.69965
89887	-5.4691
23361	-0.63891
27332	-0.60663
51193	0.83122
121274	1.2842
84146	0.56504
9726	0.88536
127665	-1.2199
65251	-0.15879
22834	0.80824
115950	-2.3887
55279	1.1114
79027	1.0508
26149	1.194
7617	-1.1803
285349	1.0454
110354863	0.75589
389114	0.16115
144348	-0.43427
100533183	0.0017264
79788	1.3601
63934	1.117
79759	-1.182
79862	0.42371
93474	1.0912
79891	0.4897
79894	-3.2781
171392	0.68642
163223	0.17622
342926	0.63435
339500	-0.65101
168417	-0.27885
340252	1.2965
148213	0.68251
91120	0.97907
257101	0.28776
127396	1.8326
57592	-0.19774
146542	-0.26146
115509	0.22057
7620	0.53475
51058	0.53742
55657	-1.2467
57116	0.72765
79943	-3.8324
90874	-4.7562
374879	1.0864
7553	-0.71533
7621	0.42991
90592	0.34509
55762	0.97703
80139	-4.0025
619279	0.11293
440077	1.6017
728957	1.2681
100131539	0.1207
100131980	-2.3924
51123	-0.19145
286075	-1.0387
7562	0.74318
163051	1.4133
58491	-0.9239
374655	0.60731
349075	0.77583
148206	0.45161
441234	0.5729
100131827	-2.0094
255403	
170960	-0.31383
646864	-0.68127
440519	-0.0837
730087	-2.0804
442319	0.83012
388523	1.1338
100287226	-1.0276
100129543	-0.16385
654254	0.12876
730291	-0.52112
728927	0.94871
100129842	-0.22802
7625	0.70342
283337	0.79093
388567	0.86532
79755	0.74885
7627	-1.1443
7629	1.1882
388561	0.3397
284390	0.54567
92595	-2.868
91661	0.55063
110116772	0.3397
90321	0.72254
79724	-2.1503
58492	-0.90283
54989	-0.68255
51333	-4.9232
400720	1.3965
374928	0.23794
342132	1.072
285971	-2.8192
284309	0.5708
27153	-1.5083
197320	-3.5631
284323	0.74413
163131	0.38716
163115	1.1335
158431	0.38797
100289678	-2.6031
147808	-2.107
146540	0.17011
136051	-1.9887
126208	-4.2881
285989	1.0853
7633	0.72372
388536	0.17383
163049	0.7828
126375	1.4429
390927	0.84839
90576	1.165
7554	0.63193
7634	-0.19273
168850	0.37342
91752	-0.36483
219578	-0.68322
390980	-0.74653
646915	0.70384
388558	-0.10542
126017	1.0291
730051	0.44919
125893	0.18982
100529240	0.017424
55565	0.16089
55552	0.95939
152485	0.94113
374899	1.3519
55769	0.30076
91603	-0.26278
128611	-0.83931
90485	0.30223
162962	1.0686
116412	-5.8922
55778	-0.11921
7637	-1.2551
284371	0.59788
283933	0.3885
284391	0.32748
91664	0.64151
7639	0.026631
342892	-0.2825
285346	0.88249
54753	-2.988
344787	1.7381
643641	-0.20651
100507290	-2.8191
729747	1.922
345462	-0.34444
400713	0.65309
169834	0.056588
101060200	0.24163
7643	0.31799
7644	-0.10435
168374	0.88619
81931	0.6525
148198	2.9001
7652	-0.43685
57169	1.3231
10467	0.51663
741	-3.685
9326	-0.75915
54680	0.66855
10534	0.66331
84937	-2.0835
223082	-3.6855
84133	-2.3339
148066	-0.72876
22917	0.51549
7783	-0.75267
7784	-0.91586
57829	-1.0008
11055	-0.86079
124626	0.12018
131368	0.65973
8882	0.70063
54764	0.54672
9406	-0.6003
84083	1.4173
284312	0.11648
84891	-2.9331
9753	2.3171
80345	0.55623
65982	-2.1803
54993	-0.015945
7579	0.79737
7589	0.25829
342945	0.87586
221785	0.14326
7741	1.24
146050	1.1117
100101467	1.2389
64288	0.47241
54925	-1.1334
201516	-0.2415
79149	-0.53818
342933	0.071025
649137	0.37276
7746	0.82156
90204	0.89649
151112	1.0038
140831	0.65634
57643	1.7671
57688	-0.45568
125150	0.060986
23053	0.039963
374920	-2.3107
221302	0.34551
9183	1.1179
55055	-0.23566
11130	0.093345
79364	-2.6657
440590	0.66148
79699	0.73472
7791	-0.22398
23140	-0.54893
26009	1.0187
28971	0.28365
10349	0.63645
94160	0.71391
10060	0.57664
55324	0.56259
63874	0.48818
3983	0.53511
32	2.3647
53616	0.47679
27299	-0.19692
112	1.9451
165082	0.45265
22859	-1.1111
23266	1.7646
149685	0.32438
141	0.58153
113622	0.33908
60312	-1.7766
125061	1.1734
54812	1.5044
119016	3.4979
414189	2.4964
23382	-0.092731
	1.4636
1646	0.58106
	0.97201
262	0.43347
272	0.9718
25906	0.52141
51281	-0.13378
441459	0.89042
	1.6992
	1.1423
	3.9535
170961	-4.2476
374860	-0.075304
57730	1.1765
56899	0.71552
55107	-0.10763
50636	-1.7046
	-0.0071662
	0.5669
201176	-1.1258
115703	0.51337
80728	-2.9777
644100	-0.76688
	-0.63247
56938	0.23774
433	0.5279
11101	-0.57635
114108587	0.86372
80063	-0.96278
10533	1.1293
285973	-3.1865
57194	-0.29845
	0.22369
54998	-2.6158
10677	0.89127
146712	-0.80049
27077	-0.16637
7917	0.36863
8537	0.32698
57596	-3.5593
222389	0.62425
92558	-2.1986
29998	-7.8737
57448	-1.944
2647	-0.93184
	-0.56485
	-0.96428
4207	0.038301
254240	-0.24941
23774	-0.81481
79173	-0.042971
9044	0.8318
149478	0.829
54766	0.24157
	0.33307
100131378	-2.0023
374470	0.37997
400073	-1.7164
100141515	-0.62785
	-0.39133
387911	2.3543
284498	2.2277
135398	-0.65783
79020	0.29298
100130301	0.72122
9478	-1.8151
221301	0.77173
23271	2.2992
65981	-0.39649
84698	0.41173
114769	-0.20722
57571	-2.0253
	0.24092
255057	-2.9125
55871	1.5862
25776	0.30172
57805	-2.2922
285025	-0.02473
339965	0.78561
374864	0.74719
343099	0.74417
57821	0.99929
339512	-0.029753
728621	0.59508
284001	-0.37786
79741	-0.72921
60492	-0.83532
55297	-0.12024
101928991	0.9948
54535	1.6489
	0.023575
6370	-0.17062
401145	-0.64954
344807	0.21538
972	0.18514
8476	0.86812
54825	0.19855
344387	0.034768
56971	0.18084
1089	-0.81923
27443	-0.3812
10658	-0.13287
10659	-0.37279
100526739	0.42109
200844	0.18946
110091775	0.020332
118491	1.3373
85452	-0.59912
57501	0.99226
84269	0.29682
	0.067247
54480	0.081252
8646	-0.81228
27141	0.60342
348174	2.3884
51266	-0.7232
339390	-0.89865
27098	0.12794
171425	-0.61319
2825	0.46133
140894	1.1915
25904	0.14454
4850	0.98131
246175	1.6121
285888	0.64484
79937	1.2665
57642	-3.8737
256076	1.6344
131873	1.2726
120376	0.39307
150684	-0.060281
1347	0.65031
9362	-0.43569
1390	0.19371
728763	-1.6994
55790	-2.4549
1453	-1.8329
143884	-0.11135
6387	-0.92184
	0.19864
9267	0.70663
267012	-0.87537
23604	0.55185
1627	-0.43203
55827	0.57186
64794	0.05079
57706	-0.18506
25979	1.3306
2039	-0.58995
201625	0.89777
25822	1.2858
85406	-0.34259
3338	-0.64795
9980	0.63074
1800	-1.9166
55211	-0.64595
1838	0.1719
115253422	0.72681
1780	1.0835
8798	0.90727
55184	0.072185
57593	-2.793
1842	1.5267
1936	-1.8778
	0.23787
84288	0.046993
374786	0.92352
388795	0.69475
8672	0.47728
1998	1.6512
	3.9022
23587	-0.28541
55831	-0.26782
161436	0.66253
400954	-3.789
56946	0.46223
55740	0.41234
55068	1.0004
285220	-0.65186
285141	0.42276
7813	0.64697
55218	2.1604
91828	-3.5776
646486	-0.35309
55179	0.22959
84923	-0.9148
51306	0.77878
285596	1.6578
202134	2.3359
26049	0.49004
400823	0.21272
90050	-0.57859
152877	-2.6412
84691	1.7199
653820	1.7974
85002	2.2908
653333	2.029
	0.63528
	-0.10942
147965	-0.52766
222235	1.3139
2205	-0.25878
	-0.68867
2213	1.3262
	0.96385
23149	0.10253
114827	1.4996
	-0.057947
54914	-1.5486
79981	-1.2527
2549	0.58545
128954	-0.7786
2595	0.43689
2620	-0.071053
	-0.61791
8729	1.5536
115362	0.47505
	0.41164
145781	-1.1643
2661	0.41908
106865373	-0.047639
91227	0.68166
	0.63066
148979	-0.36508
51031	-0.60247
92292	-0.51686
54331	0.48231
94235	0.90606
2801	0.17643
2802	0.017451
2803	-0.56292
440295	-0.01282
653073	1.6395
2804	1.9232
150763	1.2935
2823	0.052559
56927	-0.72639
2859	-0.48107
9721	-4.9046
2873	-2.821
80000	2.4652
2897	-0.084921
2901	-0.48082
	
55766	-0.30122
440689	-2.0572
3017	-3.7263
9734	-0.83153
	-0.12308
256158	1.7485
	0.99467
3172	-0.15613
	-0.99219
220988	-0.65419
	-2.6309
3274	0.53357
	-0.14288
9177	0.29369
	-1.6919
147920	0.24253
444882	0.40864
	-1.5091
	-1.4128
	-1.4876
	-2.0677
	-4.443
	-0.07982
	-1.0676
	-0.69638
	0.2008
	-0.28902
	0.19774
	-0.49109
400935	-1.1375
8807	0.27396
146433	-1.215
	-0.12918
	-2.4201
8821	-0.20697
388135	0.15757
81556	1.5288
26034	1.0384
401067	-0.37363
100505385	-0.5479
124152	0.041529
4033	0.6651
345611	-0.76397
3655	1.727
3699	0.77442
126123	-1.0016
282973	-1.1645
57325	0.95212
23247	1.0991
	-0.82805
8514	-0.060497
27094	1.5245
375616	-0.59654
79734	-0.76827
	0.21758
80759	0.85832
3831	0.42344
55554	-0.22483
9622	0.23576
11202	-0.1057
90417	-0.051458
84626	-0.83132
125115	0.39546
3856	1.4028
	-1.0664
8844	-0.31637
389541	-1.6126
79081	0.74433
392399	-0.50632
254251	2.5308
197021	0.31409
753	0.48405
389170	-0.49716
26468	-1.5564
