Entrez	LOEUF
259236	0.17643
388364	0.2864
126259	-0.093285
57413	1.655
7111	3.2978
29767	2.3273
29766	2.3552
29765	1.4188
7112	2.6272
643853	1.2511
339967	0.72292
132724	-0.21263
9407	1.5415
28983	1.1
389208	1.4503
283471	-0.28705
84000	1.615
5651	0.42371
7113	1.469
64699	0.79165
56649	1.7592
80975	-0.17748
164656	2.7437
9168	-0.39348
83857	2.8534
160335	3.6434
160418	3.2128
84899	2.512
83590	0.38214
79089	0.58684
81542	1.3756
51075	2.0311
54495	2.6462
56255	0.60436
3371	5.8335
7124	2.7335
7126	1.831
7127	0.82908
7128	6.4685
7130	0.15477
25816	0.89127
126282	-1.1728
79626	1.7206
100534012	1.2089
388121	0.94153
8797	0.038668
8795	1.0533
8794	0.31867
8793	1.7953
8792	2.065
4982	3.6437
51330	0.1661
23495	-1.641
115650	0.33423
8764	2.1286
608	-0.006358
8784	-0.93146
55504	2.0692
7132	4.2458
7133	3.1691
27242	3.3837
8718	2.2556
7293	-0.13396
8771	-1.3715
943	4.3207
3604	1.7677
8743	2.1117
8600	3.0191
8742	1.5292
407977	2.0116
8741	2.0182
10673	3.342
8740	1.7071
9966	1.4785
8995	0.87434
7292	1.4638
944	2.7745
8744	-0.58943
23043	7.9993
10318	5.7502
79155	0.66918
79931	1.417
10188	1.2471
8658	4.2553
85456	6.5565
80351	3.5284
63923	0.63677
7134	1.9081
7125	1.2808
7135	1.8961
7136	2.0733
7137	1.0346
51086	-1.8458
7138	-0.69075
7139	3.2729
7140	2.1598
7141	1.7564
7142	-0.11754
3842	6.5378
30000	7.4132
23534	4.1945
7143	7.3404
84629	5.6812
27327	10.046
23112	8.6952
57690	9.1738
7145	6.5798
23371	5.134
64759	6.3958
84951	2.4372
7148	5.9249
10140	3.7739
10766	3.0459
114034	0.19645
23116	3.9098
165186	0.067143
54472	2.3961
10043	2.1984
10040	-0.15753
146691	3.815
9804	1.5482
387990	-0.051922
56993	2.8685
10953	1.9319
10452	3.6739
84134	3.0993
401505	1.1585
100188893	0.12915
54543	0.33104
9868	5.2685
120356740	-0.36802
4796	1.1913
7150	6.9461
116447	-0.35829
7153	6.9201
7155	7.3373
7156	3.3844
8940	4.0139
375337	5.0295
11073	8.7271
10210	5.425
1861	2.0712
26092	1.8901
163590	2.1899
27348	2.301
27433	-0.33871
64222	-0.34246
54863	-1.9396
9760	4.9412
84969	3.8501
27324	3.956
9878	5.4111
7157	4.0318
63970	-2.4976
7158	8.3256
7159	5.0097
9537	2.4717
90313	0.95109
9540	-0.30377
94241	1.7351
58476	0.44702
112858	-0.70914
27296	2.0097
8626	6.3054
7161	3.8273
7162	1.2347
100507050	
53373	4.7307
219931	1.5979
7163	2.0439
7164	1.5024
7165	0.92865
89882	-0.62207
91978	-3.8959
25941	1.0442
7166	1.8314
121278	3.9575
7167	3.178
27010	0.37274
7168	2.59
7169	2.0327
7170	3.6564
7171	2.2054
7172	2.1672
7173	1.6523
1200	2.8215
7174	7.5731
11076	2.0716
122664	1.3264
51673	1.5557
7175	12.123
131601	1.7124
285386	0.23507
127262	0.32031
51002	1.5568
286262	0.96378
284355	0.9391
7177	-1.0142
64499	-0.30426
23430	-1.2317
25823	-3.9408
8460	2.1474
8459	1.5781
7178	2.8658
7179	-0.70706
102800317	3.3926
22974	6.5449
29896	1.515
6434	3.3082
80305	1.7482
129293	0.05878
388630	2.5301
8717	1.8227
7185	2.5797
7186	5.605
7187	5.4238
26146	3.3418
10758	2.636
80342	2.41
9618	4.6065
7188	1.7864
7189	4.4811
84231	3.7051
10906	2.944
10293	3.0105
22906	5.1307
66008	2.2021
23471	3.6691
133022	0.95786
9697	4.8304
9881	4.0773
10131	-1.1275
58485	1.6374
7109	7.3572
60684	2.9666
51112	0.35136
80006	0.98147
55262	3.2434
10597	0.90948
27095	2.3569
100128327	-0.040814
51399	-0.92333
126003	0.5632
79090	-1.5217
122553	-0.12644
22878	6.8757
83696	3.2388
286753	-0.75473
50852	0.029577
1787	-0.26764
10345	-0.68761
11181	0.1788
54210	1.341
54209	0.67281
79865	0.072625
285852	0.22882
55809	7.1431
11277	0.75587
7200	-0.27284
29953	2.7511
7201	2.3786
51499	0.11378
10221	1.9437
28951	4.1883
57761	-0.59539
9865	1.3063
10107	0.081603
81559	1.8228
10206	2.1144
9830	1.1394
89870	-0.055137
10626	1.9048
147166	2.4271
51127	1.3303
23321	5.0768
6737	0.23692
10346	2.0291
373	4.3219
8805	6.6627
7706	1.8879
7726	3.6672
5987	5.1144
10155	7.0839
23650	0.53668
10612	5.5686
11074	1.6591
22954	2.6301
51592	6.4934
53840	-0.22366
23087	1.5556
55521	2.939
4591	3.1507
10475	0.53996
56658	5.7041
202658	4.3396
89122	0.06084
135644	0.0048733
90933	4.4845
287015	0.90792
129868	2.4496
653192	1.8673
54765	3.3296
80263	0.64828
80128	5.49
91107	-0.31803
79097	-0.56756
57093	1.5019
283116	1.6333
642612	1.7369
85363	1.2906
135892	1.0829
84767	0.80628
57159	0.26155
84675	1.2923
81844	1.5069
25893	-2.0303
286827	2.7827
117854	1.3104
445372	0.50349
166655	0.43418
391712	1.5663
55223	-0.093466
84676	-0.16657
642446	4.261
646754	0.95813
201292	-3.0622
9866	3.9193
440730	2.2824
55128	1.156
140691	1.521
81786	-0.40078
131405	5.3974
493829	-1.0394
375593	2.1873
378108	0.8886
390231	0.99518
81603	5.1914
114088	5.1558
339976	-0.50963
205860	0.74243
7204	12.767
11078	3.0126
9322	2.6919
9321	4.558
9320	11.579
9319	3.6603
9325	2.7325
7205	1.9337
286144	0.66115
79002	1.714
54802	1.3881
51531	1.5966
55621	1.6015
93587	0.57947
158234	1.5577
54931	2.3654
60487	1.0668
51504	1.1292
55039	1.7078
81627	3.9999
27037	-0.62006
152992	0.22408
57570	1.5741
51605	2.5685
115708	0.86774
55006	-0.058358
57604	-1.2361
55687	-0.032282
54952	1.7051
388610	-2.8887
51095	0.30994
10024	2.0693
8989	0.94378
7220	3.8656
7222	3.1468
7223	4.4066
26133	4.6474
7225	3.4888
57113	4.3605
4308	2.9903
7226	0.91547
80036	6.8963
54795	0.6425
29850	-1.4803
140803	7.5532
54822	4.7897
79054	1.8604
7227	8.1516
83707	0.57998
7442	-0.35368
51393	3.0033
162514	-0.18726
59341	2.6818
56302	1.3643
55503	3.9338
8295	16.086
142940	1.3967
26995	0.38106
128229	1.4212
10665	1.1859
7248	8.0967
7249	10.049
8848	6.671
81628	2.7658
116461	1.1793
80746	0.2586
79042	0.79022
283989	-0.030224
10102	0.59581
7251	3.0007
80705	4.0574
114960	-0.12074
7252	0.30468
7253	1.3445
10194	5.7039
128553	5.2511
57616	5.7471
60385	3.7879
25987	1.6424
85480	0.3199
7247	3.7375
203062	1.2257
7257	2.7351
55815	-0.22118
10103	0.87727
441631	0.93798
23554	2.9368
27075	1.0218
81619	2.7316
23555	1.7812
26526	0.78202
26262	0.94011
90139	2.2438
144448	-1.1799
10100	0.67635
10099	2.3212
6302	1.7035
10077	-1.2465
340348	1.8981
7106	-1.1029
10098	3.804
7103	1.765
10867	2.0524
54084	0.36165
706	-1.0201
222642	-0.4843
9256	5.9446
7259	1.2399
23270	0.15475
85453	
388951	0.77827
55720	1.0649
115939	-1.0001
10078	-0.33064
83942	0.6632
23617	2.0407
81629	0.73276
283629	1.3283
83983	-0.81637
7263	-0.24179
100131187	1.6384
158427	1.3127
100130890	-0.13804
84630	5.1286
146057	6.9156
7265	1.0406
54970	1.8329
79573	3.4673
151613	1.4121
158248	1.3953
55761	6.0188
54902	1.1844
199223	2.3502
79809	3.0428
55001	-0.24032
64927	-0.13869
164118	0.88425
79989	2.6003
55622	3.1294
83894	1.9209
92104	0.82812
150737	1.6888
64427	0.17703
130502	-0.27904
23548	0.98492
100287898	-0.2424
143941	-0.71811
9652	4.0527
55020	-0.01867
22996	3.1044
125488	4.0029
7268	2.1834
91875	1.236
57217	-0.16099
145567	5.6113
123016	2.6203
23508	1.6756
148014	1.2118
283237	1.5134
7270	1.2937
8458	2.7109
9675	3.0003
80185	2.6524
7272	3.9356
150465	4.0264
25809	2.0096
254173	-0.016568
100506376	0.37273
158135	1.2124
23170	-0.45513
83887	-0.61918
9654	3.5897
23093	2.5126
284076	2.3609
79739	4.868
7273	25.867
7274	0.49342
79183	1.4006
7276	1.3074
57348	2.1993
94015	2.0624
80727	3.0252
7275	2.7879
7846	4.0556
10376	4.9886
84790	2.7535
7278	1.7609
113457	1.5422
112714	1.9325
7277	1.6557
80086	1.2116
51807	0.90964
79861	0.34359
203068	4.7602
81027	-0.80452
7280	3.359
347733	3.9657
10381	2.7788
10382	3.0711
10383	4.0023
84617	2.0773
347688	0.41473
51174	1.6776
51175	2.0463
7283	3.6839
27175	1.9638
10844	3.1641
10426	5.2709
27229	3.4698
114791	2.7491
85378	0.67291
7284	2.9084
7286	1.4655
7287	1.3013
7288	-0.3997
7289	1.1378
56995	8.2313
286319	-2.3445
11334	0.70168
7991	-0.070281
64852	2.5006
23318	8.6893
79670	7.5859
780776	1.6058
51030	2.8505
201158	1.3253
5756	2.6106
11344	3.7056
7291	0.56216
117581	1.8553
56652	2.8469
57045	1.5523
7294	2.3009
200081	5.2388
167838	2.1843
7295	0.7173
25828	0.51536
51061	0.23414
51060	-0.40386
79770	1.5282
57544	0.088264
84817	0.50663
84203	-0.38091
81567	1.0371
255220	-0.070304
10190	2.7668
10628	2.8676
9352	2.6904
10907	-0.91201
54957	0.14093
7296	1.381
10587	0.26063
114112	1.1422
7297	4.6272
1890	-1.0661
7298	1.8981
7299	-0.50859
7301	4.4449
7305	0.65066
7306	-0.69464
219743	-0.22176
55253	4.2716
441250	1.3149
127253	-0.54929
129450	0.66046
199746	0.3587
11338	5.407
23350	7.7111
55075	2.8492
6675	3.3776
91373	-0.99675
10054	4.9929
9039	4.0112
79876	2.1104
7311	3.2006
55236	2.168
7318	2.4081
10422	2.0639
337867	2.0274
124402	1.4251
283991	-0.4131
51271	4.4534
390595	-0.6181
55833	4.6865
9898	8.4567
53347	1.1753
84959	4.2996
7314	0.25544
7316	3.3507
10537	0.96638
7320	1.6133
11065	1.1827
7321	1.9657
7322	3.6149
7323	3.1204
51619	1.2351
7324	2.961
7325	3.1228
10477	2.866
140739	3.8
7326	2.5295
7327	1.9889
7328	3.9706
7329	3.9729
51465	2.8531
118424	3.4661
3093	1.9863
7332	3.1386
171222	1.7276
9246	1.1837
9040	3.7227
7334	3.3426
63893	8.1101
55585	5.6704
92912	0.26675
134111	1.6867
54926	4.0607
27338	1.9287
29089	1.9069
148581	0.60026
7335	1.0683
7336	1.0506
55284	0.61207
65264	2.8889
7337	7.2655
89910	4.2551
9690	6.3971
90025	0.69781
9354	5.6101
10277	8.402
56061	3.0767
29914	1.6834
5412	2.2751
164153	0.84908
59286	-0.17566
84993	2.5752
134510	1.4314
29855	7.7058
254048	6.0768
22888	1.6958
7342	4.3091
29979	4.8721
50613	0.91254
56893	5.0775
143630	
197131	7.3914
23304	7.1771
130507	7.5107
23352	16.289
51366	14.359
55148	3.3082
80019	0.49424
92181	1.9786
7343	8.1818
642623	1.479
51035	2.7076
127733	0.59417
165324	1.0076
137886	1.4778
23190	2.5435
80700	0.52253
26043	5.3788
7993	-0.42247
7345	3.9148
7347	1.6258
51377	2.2603
83549	1.7148
7371	3.5343
54963	-0.9125
221044	0.38355
7349	0.029966
90226	-0.67247
114131	0.36287
7350	0.43259
7351	0.87927
7352	0.66103
55293	1.4836
51506	1.2437
7353	4.2191
23376	2.0377
51569	1.6836
402682	-0.54805
55325	1.7833
7357	4.1399
7358	1.9126
56886	5.323
55757	0.50166
7360	1.4631
54658	1.2283
54575	-0.11722
54659	1.5623
54657	1.288
54579	1.7278
54578	1.8031
54577	1.6642
54576	0.99602
54600	1.4242
574537	-0.91386
79799	-1.1697
7365	-0.90752
10720	0.33791
7366	0.92221
7367	1.2863
54490	-0.70783
7363	0.44119
7364	0.32755
133688	0.35319
167127	1.0469
7368	4.1029
127933	3.1826
29128	7.3151
54887	4.4933
23074	5.1631
115426	6.0558
51720	4.3575
80329	-0.18491
80328	0.069938
79465	0.31108
8408	4.4153
9706	3.2624
25989	0.48296
54986	1.9145
7369	-0.062154
89766	0.72626
7372	2.6621
9094	0.99359
84747	0.91741
23025	8.0903
440279	2.9589
201294	2.1386
55898	2.3371
146862	1.6472
25972	1.3767
90249	5.9134
219699	3.7965
8633	3.9495
222643	1.5136
137970	5.56
285175	9.1171
54346	0.69565
81622	1.1397
340260	1.2589
7374	0.43095
85451	5.1004
64718	-0.34429
51733	1.5127
5976	8.8107
26019	8.7097
65110	0.50966
11045	0.16163
7348	1.2978
7379	-0.73839
7380	-0.76401
105375355	0.60068
100134938	1.2779
107983993	1.1944
7378	1.046
151531	1.0844
55245	0.81647
84300	0.14532
790955	-0.17921
29796	0.13227
10975	-0.79618
7381	1.5788
7384	2.7892
7385	0.75893
7386	1.9502
7388	0.62291
440567	1.116
27089	-0.098777
646625	-0.438
9875	2.4509
9816	3.3266
55665	2.9408
100534592	1.6494
8725	2.2922
81605	1.4717
131669	0.96634
7389	1.8693
7390	2.4853
79650	1.3648
55850	0.59059
7391	3.1585
7392	2.6378
205717	8.3789
10083	2.4849
124590	0.59581
7399	4.2086
83878	1.013
8615	4.2073
7398	5.3411
9100	5.0973
219333	3.2596
8975	3.2756
9097	3.3202
9958	7.6406
10600	1.3745
401447	-2.0173
100287327	
377630	-1.3296
645402	-0.86755
392197	-3.2792
11274	3.8581
9099	3.8044
10868	3.2772
27005	3.5328
23326	4.4235
23358	10.0
29761	4.5733
57646	2.4751
9960	4.6457
84749	2.8494
57478	5.6393
84669	7.8844
23032	5.4741
9736	14.698
57558	0.85575
57695	7.0728
84640	3.9589
10713	2.9994
7375	3.7028
373856	2.522
124739	3.9526
84101	1.2019
85015	0.87995
64854	3.5957
55031	7.2407
84196	6.9408
25862	3.7855
8078	6.5716
373509	0.15578
9098	2.8842
7874	10.036
9101	7.3423
10208	2.6459
10090	2.6586
8433	-2.4369
51118	1.1153
9724	1.1709
84135	5.6666
51096	2.2719
27340	7.5989
84294	1.8041
27042	3.0768
57050	2.8291
84916	2.8959
55813	3.7814
10911	0.75122
2837	
7405	4.4542
57654	0.0050168
80146	2.3825
55697	3.6283
6843	0.65851
6844	3.4867
9341	1.507
8674	0.33209
10791	-0.027644
8673	0.33013
81839	3.8537
57216	4.4152
9218	3.1377
9217	2.3068
7407	4.8166
57176	3.2859
22846	1.9714
79805	1.3615
114990	-1.0428
7408	2.745
10493	1.3397
57687	1.1257
7409	6.9796
7410	4.7332
10451	2.5967
11023	2.3251
25806	0.29597
7412	2.3951
1462	11.053
7414	6.1719
7415	7.4164
80124	7.0883
79609	-0.68534
7416	3.1719
7419	3.6676
7421	2.7195
7423	-0.39959
7424	4.2681
27287	-0.86737
79674	0.91765
7716	5.2929
55591	3.5155
7425	1.8908
245806	0.70404
389136	1.6651
9686	1.82
7428	1.4715
391104	0.086414
7429	1.8484
50853	0.53706
7431	3.7752
7432	0.15072
63894	2.3594
7433	-0.53531
7434	1.1658
25962	6.3917
5212	-1.7357
79001	0.95355
154807	2.3207
7436	2.838
400673	-2.8103
284013	-0.34808
81671	5.3535
57191	
317701	0.23462
317703	1.4933
8876	1.9433
8875	0.41503
55350	
81552	1.4076
7441	-1.0006
29802	-0.084605
55823	4.6434
23230	5.6765
157680	6.3458
54832	3.5198
55187	11.358
64601	3.0121
57617	5.2349
84313	1.3383
9559	1.9299
112936	3.5668
10311	2.0312
51160	-0.13469
51699	3.1657
65082	3.9964
26276	1.6377
55737	6.3988
57020	3.2086
51028	3.4294
137492	2.1219
79720	1.9124
55048	1.5336
155382	1.4693
23339	4.0694
27072	2.0634
11311	3.6221
27183	3.5709
9525	3.725
55610	2.1316
738	-0.15735
6293	3.8812
55275	3.2237
51542	5.3229
6944	1.8267
23355	4.448
9605	-1.1097
7443	2.8301
7444	0.74922
51231	1.3951
55237	2.7952
54621	1.2948
147645	-0.19258
338667	0.43083
23584	0.31404
391123	1.1919
64115	2.9664
7447	2.7697
284415	1.2296
222008	2.3624
128434	1.8629
196740	2.5247
387804	0.022376
30813	-0.78908
338917	0.068183
51534	1.8412
79679	0.21778
143187	2.0175
10490	1.829
7448	1.1945
64856	0.18723
340706	-0.11281
146177	1.2937
200403	1.4876
4013	0.97284
127731	-0.081433
80737	1.5658
23078	1.4861
375567	1.117
402117	2.2847
220001	2.8747
221806	-1.276
7450	6.5104
254778	2.6201
51322	5.9826
23063	8.5886
7453	4.0711
10352	0.99702
8936	4.698
10163	4.0064
10810	4.4425
387680	2.9572
253725	3.3942
51019	0.58031
23325	3.6614
9897	3.0401
8976	3.4806
23559	0.6942
51729	5.2854
54838	2.3147
23558	1.114
164684	-0.29186
11193	1.5672
80304	2.7616
57590	3.093
115825	2.5794
23001	13.886
11169	2.0438
51057	1.8381
9948	4.7129
55717	4.8807
55759	1.9289
116966	1.4552
57418	0.44031
57728	2.9596
91833	4.9027
84219	3.0446
79446	1.7035
80232	6.7447
253769	0.4175
10885	3.292
114987	2.2995
55339	7.6042
57539	3.5908
134430	3.6066
22884	4.7269
401551	-0.015331
10785	-0.35447
55255	1.1654
23160	6.3036
56270	3.2357
9277	1.8278
22911	5.6253
57599	5.7391
151790	0.70739
11091	6.3422
348793	1.0267
84058	0.28361
54853	0.22194
79726	2.252
54554	1.3897
11180	2.7483
80349	2.9794
284403	3.374
128025	2.1458
23335	7.583
55100	3.2207
256764	0.65211
84942	1.521
54663	1.9849
84128	4.7346
79968	1.7632
79084	1.1671
124997	3.0699
80335	3.5544
84292	0.10853
51398	-0.14738
349136	-0.08596
83889	3.0132
126248	0.865
112840	1.7784
197335	-3.7437
29062	3.4382
56964	1.0454
151525	0.67824
23038	6.3922
7465	4.5078
494551	1.234
58189	-1.4346
140832	-0.1107
259239	0.48197
128488	1.2547
164237	1.3791
10406	0.45299
140686	1.6766
149708	0.23996
140870	-0.20623
90199	0.66922
259240	0.17241
117166	-1.1017
124857	2.1765
7466	-2.5785
123720	0.28149
25861	2.5913
11197	1.7988
7456	3.301
147179	2.2578
644150	0.68014
55062	1.1095
26100	2.6206
58525	7.3743
79971	4.4594
65125	10.264
65266	2.014
7471	1.5685
80326	-0.62366
7480	1.0172
7481	1.4511
51384	2.2768
7472	3.5759
7482	2.9355
7473	4.0834
89780	2.4207
54361	2.7227
7474	3.8094
81029	2.5526
7475	-0.94129
7476	2.2003
7477	2.4692
7478	1.2634
7479	1.6093
7483	3.0499
7484	2.6132
55135	3.4961
49856	0.80519
7486	2.4284
56897	0.97866
26118	3.2347
55884	4.6797
23302	2.0916
9671	3.2609
7490	5.4955
9589	4.4556
126374	1.6488
23286	5.8177
80014	1.8704
51741	-2.9642
11059	5.8273
11060	5.0847
25937	3.3804
56949	4.4732
54739	0.15272
7494	1.9751
6375	0.5651
6846	0.34599
2829	0.83901
7498	1.5121
165904	
129446	2.7038
150165	1.9842
114786	4.7213
389610	-1.6124
286046	3.2848
343702	3.0918
55113	0.44194
389668	0.11387
7507	1.1591
7508	1.2468
7511	4.6061
63929	2.414
7514	9.1759
57510	7.238
23214	9.189
23039	8.6712
11260	6.6761
9213	5.2792
7515	3.0131
7516	0.64471
7517	-1.612
7518	1.2789
7520	6.7944
2547	6.0843
54464	8.0165
22803	6.4928
143570	1.1439
152002	0.94854
9942	1.049
64131	5.116
64132	3.3954
57002	0.43572
10138	1.5459
10413	5.3577
8565	3.009
51067	1.2352
54059	-0.18448
4904	4.8753
51087	4.6543
8531	1.3672
150223	-1.8248
55689	5.6217
8089	1.8807
7525	2.8062
10897	0.65072
90522	1.3976
54432	2.0778
78992	1.2537
25844	3.194
84272	0.44475
81555	3.5074
285525	-1.0384
374887	-0.27133
55702	1.1918
81576	2.8565
10652	2.8475
56252	6.3962
10730	3.9202
55432	1.39
29799	2.0554
388403	3.0763
83719	2.6744
219539	2.4892
51646	2.5571
79693	0.567
91746	7.2615
64848	7.7709
54915	3.9174
51441	5.6044
253943	5.0351
7529	3.9496
7531	4.2475
7532	3.9104
7533	2.6254
10971	3.3236
7534	4.694
7528	4.4495
55249	-0.10618
353174	-1.6266
284273	0.89728
7455	0.7052
7535	3.6584
326340	-1.2369
646799	1.7623
79740	0.60593
79413	-0.82423
84327	-1.26
9889	2.2486
58486	2.6178
100381270	2.293
113763	0.88423
63920	1.2433
114821	4.7212
81030	-0.018859
22890	4.7411
65986	3.7485
27107	3.4616
221527	1.9685
7541	1.5843
7704	5.6213
7709	5.0911
10472	5.0099
57621	4.7322
26137	5.0743
49854	3.8235
9278	1.016
9841	2.8408
7597	2.2378
57684	3.1171
79842	2.544
27033	2.2606
403341	4.8068
84614	2.2242
253461	5.6228
9880	2.1497
57659	4.8139
9923	4.8395
360023	4.0861
100128927	0.31682
23099	1.7165
29068	4.218
84878	1.6324
140685	4.2696
92999	3.043
3104	3.0353
166793	2.2459
9925	2.3838
10773	3.1588
51341	1.7628
201501	2.6438
653121	2.6919
728116	2.0971
339487	1.0906
221504	1.6952
51101	1.0942
153918	-0.52625
79696	2.1656
84872	2.2012
9877	6.4609
643136	1.7991
80149	3.7895
85463	5.3664
340152	1.8839
23091	8.2445
79882	5.4267
55854	4.27
124245	7.6808
23144	3.613
23211	7.3609
376940	4.8161
29066	5.8471
23264	6.4268
84524	1.3452
56829	4.2664
92092	0.014562
51530	2.5096
54819	1.342
23174	5.9247
51538	1.9966
54877	4.1727
219654	2.0465
85364	-1.8328
29063	1.4399
84186	1.2695
55596	2.9554
84240	2.1292
85437	1.2305
55063	2.704
152098	-0.046015
57683	0.76349
29800	-0.032795
653082	1.3854
84885	0.28158
54503	-0.68431
79683	3.7874
84287	2.5596
23390	3.3671
84243	1.8123
131540	0.54973
51201	-0.39213
253832	1.3701
340481	1.8651
283576	0.58723
254887	0.086981
254359	-0.097462
51304	3.5805
55146	-0.77109
25921	4.9182
64429	2.7227
55625	3.4634
29801	3.615
6935	6.1166
9839	8.1483
10444	6.2954
79752	-0.19542
90637	-1.6767
130617	1.8052
60685	2.2799
93550	2.3364
7763	3.2655
54469	1.4287
57623	4.0293
196441	8.9911
85446	5.0123
463	12.258
79776	11.093
162239	1.1332
57677	4.0307
80108	0.53945
140612	1.1623
124961	2.8877
22835	0.41467
7538	1.3193
677	2.68
678	0.0062195
7539	1.8282
286128	0.47833
132625	-1.3064
346171	1.0535
643836	1.114
55734	4.4194
339559	2.01
65243	0.36123
284406	2.9412
146198	2.6793
80829	5.2745
7542	0.78013
161882	0.92537
23414	6.674
51663	8.1217
23217	-2.2073
65998	-0.8865
53349	4.4473
9765	3.6262
84936	1.2399
79038	1.1284
23503	5.4537
118813	2.1241
57732	3.566
9372	6.3143
653808	1.3188
124220	-0.22929
100125288	1.757
84619	0.90478
55345	0.38034
11244	4.7306
100533106	-0.039537
22882	2.9946
23051	4.9025
7545	4.0125
7546	2.9793
84107	2.0731
85416	0.28365
284307	-0.79103
114026	0.60185
7586	4.5418
342357	5.0459
80317	1.749
387032	1.2509
23660	3.9491
55888	2.5896
7745	3.5645
153527	3.7045
64393	2.4271
79698	1.6555
55954	0.24761
57178	7.775
83637	5.7572
10269	0.98643
79830	3.5016
7750	6.0936
9202	9.3722
9205	2.2581
9204	3.4611
51364	1.3663
10771	6.8843
84217	1.2561
84225	2.4763
116225	2.1163
7556	0.97426
163227	0.50297
94039	1.322
64397	7.9178
7771	4.1863
163071	-0.14708
51351	0.55509
7559	3.5903
7675	0.048303
7678	0.82364
7690	6.0507
7691	0.64807
7692	3.5445
7693	-1.4895
7694	0.2142
7695	0.37536
7697	0.088064
7561	0.74823
7699	-0.032347
7700	1.1844
7701	2.9218
7702	2.6279
7705	2.3841
7707	5.9844
7710	0.33743
7711	-0.4828
7564	0.9709
90338	1.1985
7718	1.4829
169841	0.25721
7565	1.0939
7727	1.6032
7728	1.524
7730	0.35544
7566	1.8175
7733	-0.22692
339318	0.68663
7738	4.8354
7743	2.5891
7567	0.56023
7748	1.7869
10168	2.143
7549	1.6602
7568	0.65484
7752	0.18201
7753	3.6047
7755	2.5624
7756	3.6628
7757	0.73722
10520	-1.4451
7988	1.8997
7760	1.6555
7761	1.3292
7762	0.78498
7764	6.1644
51222	2.3973
7570	0.77538
7638	0.80453
7673	0.9661
7766	0.84294
7768	1.4765
7769	1.1226
7770	1.0705
7772	0.70971
7773	-0.35145
7775	0.48312
353355	1.0371
10780	0.96428
9310	1.1666
7776	8.4623
8187	2.1851
7572	3.9994
57209	3.2545
219749	2.0371
58500	3.6635
90987	0.026094
56242	1.2981
9534	0.59359
10172	1.0401
113835	-0.12546
7574	2.6347
339324	1.5592
10127	1.4998
9422	-0.41247
10781	0.28675
10308	1.3769
10795	-0.044261
10782	1.9089
92822	0.44766
11179	0.66107
7576	0.66018
129025	1.5122
140883	3.1814
54816	4.3728
23528	6.4029
8427	3.4272
284349	0.69525
342909	0.42533
26974	0.77429
57335	1.6658
57336	4.2954
23036	10.508
162979	2.0378
7551	2.9717
90075	0.034337
91975	1.6126
55900	-0.38323
57343	0.43825
282890	1.5737
100131017	0.83947
57693	1.484
24149	5.2705
57567	3.1922
7580	2.1225
162967	1.1312
79692	2.5754
25799	1.7185
388569	1.0619
284695	3.2422
79673	1.9693
27309	1.5913
55422	1.3487
84449	1.6778
63925	4.0205
26152	1.2311
7581	1.7808
7582	2.1567
80778	1.1208
84905	3.1552
79175	0.90323
25850	-2.6287
23567	0.66171
84671	-1.2217
7584	2.0581
59348	2.0755
6940	3.2432
117608	0.77376
30832	1.6283
140467	0.69117
149076	3.9639
22891	2.0718
167465	3.4997
195828	3.0277
84911	2.676
163087	1.9856
171017	5.4054
25946	2.4418
151126	2.5451
79750	2.9159
346157	0.70622
84124	0.57734
55893	3.909
252884	1.4391
84307	1.5778
57541	2.5026
342908	0.15119
55628	7.9608
79797	0.85033
57862	4.3447
84330	-1.5145
55786	0.92482
55659	1.391
147687	0.59225
147686	0.28002
79744	1.6292
147923	1.9925
23090	7.4176
155054	-0.21498
79088	0.7336
126299	2.2611
353088	0.62034
7594	2.429
80264	2.3725
170959	2.3272
9668	0.99579
163059	0.081542
80818	2.325
90594	1.096
