Entrez	Chrom	Start	End	GeneSize
6276	1	153537147	153541765	4618
6277	1	153534599	153536244	1645
6278	1	153457744	153460651	2907
6279	1	153390032	153391073	1041
6280	1	153357854	153361023	3169
6281	1	151982915	151993859	10944
6282	1	152032506	152047907	15401
6283	1	153373711	153375621	1910
6284	1	153618779	153634412	15633
6285	21	46598604	46605208	6604
6286	4	6693878	6697170	3292
6288	11	18266260	18269977	3717
6289	11	18239223	18248668	9445
629	6	31945650	31952086	6436
6291	11	18231355	18236802	5447
6293	6	33250272	33272047	21775
6294	19	5623035	5668478	45443
6295	2	233307816	233347055	39239
6296	16	20610243	20797581	187338
6297	14	21521080	21537216	16136
6299	16	51135982	51152334	16352
6300	22	50245450	50261716	16266
6301	1	109213918	109238182	24264
6302	12	57738013	57750219	12206
63027	6	3268962	3457050	188088
6303	X	23783173	23786210	3037
63035	X	129981107	130058071	76964
63036	1	15456728	15472091	15363
6304	3	18345377	18445621	100244
6305	22	50443219	50483923	40704
6307	4	165327667	165343164	15497
6309	11	121292681	121313410	20729
631	20	17493905	17569220	75315
6310	6	16299112	16761491	462379
6311	12	111443485	111599676	156191
6314	3	63863155	64003462	140307
6315	13	70107213	70171738	64525
6317	18	63655197	63661893	6696
6318	18	63637259	63644256	6997
6319	10	100347233	100364826	17593
632	1	156242184	156243317	1133
6320	19	50723364	50725708	2344
6322	X	17737449	17754988	17539
6323	2	165984641	166182806	198165
6324	19	35030470	35040449	9979
6326	2	165194993	165392310	197317
6327	11	118162806	118176639	13833
6328	2	165087526	165204050	116524
6329	17	63938554	63972918	34364
633	X	153494980	153509546	14566
6330	11	118133377	118152888	19511
6331	3	38548057	38649743	101686
6332	2	166403573	166611482	207909
6334	12	51590266	51812864	222598
6335	2	166195185	166376001	180816
6336	3	38696802	38816286	119484
6337	12	6346843	6377730	30887
6338	16	23278231	23381294	103063
6339	1	1280436	1292029	11593
634	19	42507304	42561234	53930
6340	16	23182745	23216883	34138
6341	17	10672474	10698375	25901
6342	1	52927276	53051698	124422
6343	11	626309	627181	872
6344	2	119439843	119525301	85458
6345	16	4189374	4242080	52706
6346	17	34360328	34363233	2905
6347	17	34255274	34257208	1934
6348	17	36088256	36090169	1913
635	5	79111809	79132288	20479
6351	17	36103827	36105621	1794
6352	17	35871491	35880793	9302
6354	17	34270221	34272242	2021
6355	17	34319435	34321402	1967
6356	17	34285742	34288334	2592
6357	17	34356480	34358610	2130
6358	17	35983288	35987004	3716
6359	17	35996440	36001553	5113
636	12	32106835	32383633	276798
6360	17	35976493	35981497	5004
6361	16	57404767	57416063	11296
6362	17	36064272	36072032	7760
6363	9	34689570	34691276	1706
6364	2	227805739	227817564	11825
6366	9	34709005	34710136	1131
6367	16	57358783	57366189	7406
6368	17	36013056	36017972	4916
6369	7	75810825	75823356	12531
637	22	17734138	17774770	40632
6370	19	8052318	8062660	10342
6372	4	73836640	73849064	12424
6373	4	76033682	76041415	7733
6374	4	73995642	73998677	3035
6375	1	168576605	168582069	5464
6376	16	57372477	57385044	12567
638	22	43110750	43129712	18962
6382	2	20200797	20225433	24636
63826	17	2303383	2325260	21877
63827	1	156641390	156659532	18142
6383	8	96493813	96611790	117977
6385	20	45325288	45348424	23136
6386	8	58552924	58582859	29935
6387	10	44370165	44386493	16328
63874	14	22598290	22612963	14673
63875	11	6680385	6683340	2955
63876	11	125164687	125433389	268702
63877	10	118297925	118342328	44403
6388	17	28648346	28662189	13843
6389	5	218303	257082	38779
63891	3	49689538	49721529	31991
63892	2	43230851	43596038	365187
63893	17	76389456	76453152	63696
63894	14	77426675	77457952	31277
63895	18	10666483	11149569	483086
63897	17	60041008	60078922	37914
63898	8	19313693	19396218	82525
63899	3	94062980	94131832	68852
639	6	105993463	106109939	116476
6390	1	17018664	17054151	35487
63901	11	59142748	59155039	12291
63904	X	44844021	44844888	867
63905	20	37289649	37317260	27611
63906	1	26890488	26900467	9979
63908	20	23374519	23421519	47000
6391	1	161314381	161363206	48825
63910	20	62952707	62969585	16878
63915	6	8013567	8064396	50829
63916	20	46366050	46432985	66935
63917	7	152025674	152122340	96666
6392	11	112086824	112120016	33192
63920	5	160393148	160400054	6906
63922	16	788046	800737	12691
63923	1	175067833	175148075	80242
63924	3	9866711	9880255	13544
63925	20	45948660	45972203	23543
63926	20	9986126	10058303	72177
63928	16	23755026	23758935	3909
63929	22	40857077	40932815	75738
63931	1	175010789	175023425	12636
63932	X	119538149	119565409	27260
63933	6	13786557	13814568	28011
63934	19	56439325	56478065	38740
63935	20	45934683	45948023	13340
63939	20	59933764	59948680	14916
63940	6	32190766	32195523	4757
63941	20	33657087	33674463	17376
63943	6	32128707	32130288	1581
63946	19	41844743	41852333	7590
63947	X	72872025	72943837	71812
63948	1	53459399	53467488	8089
63950	1	50417550	50423443	5893
63951	9	22446824	22455740	8916
6396	3	10293131	10321112	27981
63967	1	35720218	35769978	49760
6397	17	77088749	77217101	128352
63970	11	128934731	128943399	8668
63971	6	17759183	17987635	228452
63973	4	112513516	112516180	2664
63974	7	31337465	31340726	3261
63976	1	3069168	3438621	369453
63977	21	41798225	41879482	81257
63978	8	70051651	70071693	20042
63979	7	50444128	50450390	6262
6398	17	82321024	82334074	13050
63982	11	26188842	26663289	474447
6399	X	13712244	13734635	22391
640	8	11486894	11564599	77705
6400	14	81471547	81533853	62306
64002	2	192749803	192776899	27096
64005	7	44962662	44979088	16426
6401	1	169722640	169764705	42065
6402	1	169690665	169711702	21037
6403	1	169588849	169630193	41344
6404	12	108620413	108633894	13481
6405	3	50155045	50189075	34030
6406	20	45207033	45209768	2735
64061	X	53082367	53088540	6173
64062	13	79311824	79406477	94653
64063	16	2852730	2858170	5440
64064	1	39769523	39771348	1825
64065	6	138088505	138107419	18914
64066	11	102691487	102705769	14282
64067	14	32934396	33820863	886467
6407	20	45221373	45224458	3085
64072	10	71396920	71815947	419027
64073	19	38304164	38305006	842
64077	10	124461823	124617888	156065
64078	9	84275457	84340758	65301
64080	2	27781379	27890681	109302
64081	10	68282660	68333049	50389
64083	5	32124716	32174319	49603
64084	3	139935185	140577397	642212
64087	5	71579531	71658706	79175
64089	8	81799581	81842866	43285
64090	2	241776822	241804287	27465
64091	3	119636457	119665324	28867
64092	21	14485228	14658821	173593
64093	14	69854131	70032366	178235
64094	6	168441151	168673445	232294
64096	20	3659248	3663399	4151
64097	5	112142441	112419313	276872
64098	22	44172956	44219533	46577
641	15	90717346	90816166	98820
64100	19	47994632	48025154	30522
64101	7	128027071	128032107	5036
64102	X	100584936	100599885	14949
64105	5	65517766	65563168	45402
64106	10	70247329	70284004	36675
64108	3	187368385	187372076	3691
64109	Y	1190490	1212723	22233
64110	3	184710364	184712064	1700
64111	7	25224570	25228486	3916
64112	14	93182199	93184923	2724
64114	2	218274197	218292586	18389
64115	10	71747556	71773520	25964
64116	4	102251080	102431258	180178
64118	17	82057506	82065887	8381
64121	1	38838198	38859772	21574
64122	17	82735615	82751196	15581
64123	1	78889764	79282124	392360
64127	16	50693588	50733077	39489
64129	1	31576485	31587686	11201
64130	19	49114324	49118460	4136
64131	16	17101769	17470960	369191
641311	1	161683695	161702299	18604
64132	17	50346126	50363138	17012
641339	X	46497725	46545457	47732
64135	2	162267074	162318684	51610
641364	4	138057464	138178177	120713
641365	4	137967479	138131182	163703
64137	11	119149052	119162653	13601
641371	14	73537143	73543796	6653
641372	14	73610945	73619888	8943
641384	8	127946559	127948723	2164
6414	5	42799880	42887392	87512
64145	3	15070069	15099163	29094
641451	10	119060011	119060138	127
641455	14	18967434	19003752	36318
64146	16	69326913	69330588	3675
641467	13	44575766	44755728	179962
64147	3	47227998	47283451	55453
64149	17	32324565	32350023	25458
6415	19	47778677	47784686	6009
64150	14	101552221	101620355	68134
64151	4	17810979	17844865	33886
641517	8	7312722	7320096	7374
641518	4	108167332	108305657	138325
6416	17	12020829	12143830	123001
641649	19	41350911	41384083	33172
641654	11	124919250	124920677	1427
64167	5	96875986	96919703	43717
64168	8	90791741	90959393	167652
64170	9	136363956	136373681	9725
641700	5	139448560	139462743	14183
64172	2	189746660	189763227	16567
64174	16	67987394	68000586	13192
64175	1	42746335	42767084	20749
641776	7	75307376	75317429	10053
6418	9	128683424	128696400	12976
64180	16	67975663	67980549	4886
64184	14	20768404	20770948	2544
6419	3	4303332	4317265	13933
642	17	30248203	30292056	43853
64207	14	77024543	77028708	4165
64208	6	105157900	105180014	22114
6421	1	35176378	35193446	17068
64210	10	97458324	97498794	40470
64211	12	113462033	113472280	10247
64215	10	21756548	22003769	247221
64216	1	246540561	246566261	25700
64218	1	156147366	156177752	30386
64219	X	69160851	69165521	4670
6422	8	41261962	41309473	47511
64220	15	74179466	74212267	32801
64221	11	124865432	124881471	16039
64222	1	179082070	179098023	15953
64223	16	2204248	2209453	5205
64224	7	35632659	35697459	64800
64225	2	38293954	38377285	83331
642273	2	38814	46870	8056
642280	4	212578	255985	43407
6423	4	153780591	153789083	8492
64231	11	60171607	60184666	13059
64232	11	60429572	60455214	25642
642345	13	87427183	87674235	247052
64236	8	22578279	22598025	19746
642366	5	51372736	51383332	10596
642394	10	1526584	1557574	30990
6424	7	37905932	38025695	119763
64240	2	43812472	43838865	26393
64241	2	43831942	43882988	51046
642446	11	89870438	89878487	8049
642475	8	143566192	143572772	6580
642489	6	63211469	63213027	1558
6425	10	97766751	97771999	5248
642515	9	131545523	131559815	14292
642517	10	47501854	47523638	21784
642559	12	8133772	8134849	1077
642574	8	143734139	143790645	56506
642587	1	209427531	209432855	5324
642597	18	5142911	5197503	54592
6426	17	58000919	58007346	6427
642612	11	90031106	90042025	10919
642623	11	90085950	90087131	1181
642633	22	21166079	21192161	26082
642636	20	1226044	1296421	70377
642643	22	18733724	18757906	24182
642658	8	144266453	144268481	2028
642659	16	51553436	51647132	93696
6427	17	76734115	76737333	3218
642757	22	46914092	46916042	1950
642776	X	115694493	115969214	274721
642778	16	14703411	14726342	22931
642797	12	123925461	123934984	9523
642799	16	14742533	14765462	22929
6428	6	36594353	36605911	11558
642819	10	43436841	43483181	46340
64282	16	50152911	50235310	82399
64283	5	73626158	73941993	315835
64284	2	237574322	237601614	27292
642843	17	73248449	73262352	13903
64285	16	58059	76355	18296
642852	21	45287983	45353538	65555
642864	1	108857160	108858529	1369
64288	6	28324693	28356271	31578
6429	1	29147743	29181900	34157
642924	8	93212888	93700512	487624
642934	10	84167228	84172094	4866
642938	10	127135426	127196591	61165
642946	1	212852105	212858309	6204
642968	9	133577081	133609389	32308
642987	5	110289233	110738956	449723
643	11	118883892	118897787	13895
6430	14	69726900	69772005	45105
643008	17	75633434	75641404	7970
643037	11	94512461	94532123	19662
6431	20	43457893	43466046	8153
643136	1	219608012	219613105	5093
643155	5	61157704	61162468	4764
643160	1	110480752	110491277	10525
643161	10	87020294	87024730	4436
64318	10	94333226	94362959	29733
64319	16	30658431	30670810	12379
6432	2	38743599	38751494	7895
64320	2	218663892	218672002	8110
64321	8	54457935	54460892	2957
643219	2	95792220	95800166	7946
643226	5	145858521	145937126	78605
643236	10	44911316	44937010	25694
64324	5	177131830	177300213	168383
643246	12	116548105	116576606	28501
64326	1	175944831	176207286	262455
64327	7	156668946	156893216	224270
64328	13	20777329	20903048	125719
6433	12	131711081	131799738	88657
643311	X	120872607	120875866	3259
64332	3	101827991	101861022	33031
64333	12	57472264	57488814	16550
643338	15	40769980	40772449	2469
643355	1	111989770	112008406	18636
643365	13	113895103	113921317	26214
643376	11	57743514	57752675	9161
643382	14	21098811	21103724	4913
643394	5	148321203	148339852	18649
6434	3	185914558	185938103	23545
643401	5	27217714	27497871	280157
643414	10	88706249	88752776	46527
643418	10	88759982	88779626	19644
64342	2	20560448	20651130	90682
64343	3	28315003	28349050	34047
64344	19	46297042	46343433	46391
643479	10	45815428	45817324	1896
643529	10	89829483	90225443	395960
643542	18	67516546	67930010	413464
64359	17	799310	979776	180466
643596	9	137227502	137229640	2138
643623	6	125674115	125720237	46122
643641	7	149838375	149867479	29104
643650	10	46398362	46487793	89431
643664	17	7481446	7483496	2050
643669	19	38908980	38912186	3206
643677	13	102729367	102759072	29705
643680	11	60200270	60243137	42867
643699	15	32593456	32607310	13854
643707	15	84235773	84245358	9585
643711	12	97644342	97875181	230839
643714	16	52552055	52652132	100077
643723	1	218894466	219173961	279495
643733	11	104901548	104919073	17525
64374	5	138946724	139293557	346833
643749	6	111483389	111598784	115395
64375	12	56007659	56038435	30776
64376	10	122990807	123008812	18005
64377	19	33621953	33773509	151556
643770	12	98442410	98503916	61506
643803	21	30281309	30282950	1641
643812	21	30337013	30337694	681
643834	11	61203307	61213098	9791
643836	5	180847611	180861285	13674
643837	1	825138	868835	43697
643847	11	61222347	61231694	9347
643853	3	33090421	33097146	6725
643854	6	131708441	131711017	2576
64386	16	3046062	3060729	14667
643862	7	73104008	73155431	51423
643866	14	24426545	24430954	4409
64388	1	240489573	240612155	122582
6439	2	85657314	85668741	11427
643904	17	8390702	8397827	7125
643909	7	73075972	73086038	10066
643911	16	54844649	54931354	86705
64393	3	178960121	179072215	112094
64395	2	69829660	69881384	51724
64396	5	178184505	178187371	2866
643965	1	1425871	1430255	4384
64397	15	42412823	42491141	78318
64398	14	67240713	67336061	95348
643988	1	1598012	1600135	2123
64399	4	144646156	144745271	99115
644	7	43758680	43807342	48662
6440	8	22156913	22164479	7566
64400	16	53491040	53504411	13371
644019	9	41131306	41199261	67955
64403	14	23047062	23057538	10476
644041	18	74315839	74359189	43350
64405	20	46173739	46308498	134759
644050	19	35785685	35798119	12434
644054	10	47995322	47999791	4469
64407	1	192158462	192185815	27353
644070	17	9800608	9822079	21471
644076	12	54608187	54610462	2275
64409	7	71132144	71713600	581456
644090	7	151806490	151810820	4330
644093	2	47526999	47535213	8214
644096	19	35995188	35996312	1124
6441	10	79937467	79982614	45147
64410	15	85759326	85794925	35599
644100	5	116032324	116060118	27794
64411	5	141653401	141682230	28829
64412	20	23362182	23373062	10880
644135	6	135991936	136225751	233815
644139	17	10822470	10838087	15617
644145	4	55819790	55837489	17699
644150	7	29806486	29917061	110575
644168	10	49364066	49396089	32023
64417	5	43444252	43483893	39641
64418	7	112762377	112790423	28046
644186	22	50551112	50562919	11807
64419	3	9649433	9702393	52960
6442	17	50164214	50175928	11714
64420	9	112040783	112175297	134514
64421	10	14897359	14954432	57073
64422	3	112532510	112562046	29536
64423	14	104681146	104722535	41389
644242	1	119597702	119599271	1569
644246	17	46193552	46197842	4290
644248	4	89836394	89842294	5900
64425	9	37485948	37503697	17749
64426	12	118376555	118418033	41478
64427	2	74483073	74494559	11486
64428	16	729760	741329	11569
64429	10	112424428	112447572	23144
6443	4	52020706	52038299	17593
64430	14	60091911	60169133	77222
64431	12	100199122	100241865	42743
64432	3	15009611	15065339	55728
64433	7	156540491	156541103	612
64434	7	156949712	156973176	23464
644353	X	104112131	104115842	3711
6444	5	155870344	156767788	897444
644414	4	9444414	9450666	6252
64446	17	74274234	74314884	40650
6445	13	23180979	23325162	144183
644511	10	110936622	110937233	611
644524	20	21395365	21397526	2161
644538	X	134990991	134992473	1482
644591	1	148482548	148483302	754
644596	X	135094985	135098712	3727
6446	6	134169248	134318112	148864
644660	8	116874424	116876868	2444
644672	11	113779796	113780485	689
6447	15	32641676	32697098	55422
644773	22	16486985	16488322	1337
64478	8	2935353	4994972	2059619
6448	17	80206716	80220923	14207
644809	15	40250664	40252969	2305
644815	17	18968789	19004764	35975
644838	2	67123357	67398151	274794
644844	15	40351033	40356434	5401
644873	5	127939152	128083974	144822
644890	10	14959388	14988050	28662
6449	19	2754715	2783362	28647
644903	2	108464797	108534258	69461
644943	11	13009316	13012119	2803
644945	17	20501512	20512357	10845
644974	3	130081831	130113227	31396
64499	16	1227272	1232757	5485
644994	5	171782432	171796126	13694
644997	1	9652610	9654586	1976
645	19	40447765	40465764	17999
6450	21	39445855	39515506	69651
645027	17	18377778	18389647	11869
645030	1	61248945	61253541	4596
645051	X	49331582	49338949	7367
64506	15	82543201	82648861	105660
645073	X	49570400	49577754	7354
