"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"HP","Vertigo","HP:0002321","1","0","148","235","5","5080","773,7066,6777,3784,10019"
"HP","Resting tremor","HP:0002322","1","0","59","235","2","5080","6311,111"
"HP","Anencephaly","HP:0002323","1","0","39","235","1","5080","81788"
"HP","Transient ischemic attack","HP:0002326","1","0","61","235","3","5080","83854,7066,10019"
"HP","Motor deterioration","HP:0002333","1","0","20","235","1","5080","5053"
"HP","Abnormal cerebellar vermis morphology","HP:0002334","1","0","378","235","8","5080","79068,773,7436,64116,3784,2806,256297,127833"
"HP","Agenesis of cerebellar vermis","HP:0002335","1","0","18","235","1","5080","256297"
"HP","Intellectual disability, moderate","HP:0002342","1","0","177","235","5","5080","84720,6999,2132,170302,111"
"HP","Progressive neurologic deterioration","HP:0002344","1","0","60","235","2","5080","773,3172"
"HP","Action tremor","HP:0002345","1","0","210","235","10","5080","9420,84504,773,7436,7276,7274,6311,55532,2678,23261"
"HP","Head tremor","HP:0002346","1","0","47","235","2","5080","84504,7274"
"HP","Focal aware seizure","HP:0002349","1","0","28","235","1","5080","57094"
"HP","Leukoencephalopathy","HP:0002352","1","0","230","235","2","5080","5091,3098"
"HP","Tetraplegia","HP:0002445","1","0","45","235","3","5080","57582,56246,170302"
"HP","Astrocytosis","HP:0002446","1","0","22","235","1","5080","55532"
"HP","Limb dystonia","HP:0002451","1","0","86","235","4","5080","84504,6496,170302,128486"
"HP","Hypsarrhythmia","HP:0002521","1","0","185","235","7","5080","773,6833,64116,57582,3767,284111,170302"
"HP","Cataplexy","HP:0002524","1","0","12","235","1","5080","3060"
"HP","Falls","HP:0002527","1","0","41","235","1","5080","773"
"HP","Neuronal loss in central nervous system","HP:0002529","1","0","39","235","2","5080","6311,57582"
"HP","Axial dystonia","HP:0002530","1","0","16","235","1","5080","84842"
"HP","Abnormal cortical gyration","HP:0002536","1","0","392","235","8","5080","8788,79068,7436,6496,6311,5080,23261,170302"
"HP","Abnormal cerebral cortex morphology","HP:0002538","1","0","704","235","18","5080","8788,79068,773,7466,7436,7360,6928,6496,64116,6311,57582,57094,55630,5091,5080,4094,23261,170302"
"HP","Inability to walk","HP:0002540","1","0","386","235","12","5080","9935,84504,816,773,6844,6496,64116,57582,3156,3098,2806,2132"
"HP","Highly arched eyebrow","HP:0002553","1","0","212","235","3","5080","84720,7360,10584"
"HP","Absent pubic hair","HP:0002555","1","0","9","235","1","5080","79574"
"HP","Hypoplastic nipples","HP:0002557","1","0","40","235","2","5080","8788,64840"
"HP","Supernumerary nipple","HP:0002558","1","0","52","235","3","5080","84720,64840,10584"
"HP","Intestinal malrotation","HP:0002566","1","0","156","235","6","5080","745,64840,6239,3670,222546,2132"
"HP","Achalasia","HP:0002571","1","0","16","235","1","5080","56246"
"HP","Episodic vomiting","HP:0002572","1","0","57","235","3","5080","763,7276,5009"
"HP","Hematochezia","HP:0002573","1","0","22","235","1","5080","9420"
"HP","Episodic abdominal pain","HP:0002574","1","0","36","235","2","5080","56246,2099"
"HP","Abnormal stomach morphology","HP:0002577","1","0","275","235","11","5080","8788,7466,6928,64840,50940,25970,23261,2132,169792,127833,1030"
"HP","Gastrointestinal dysmotility","HP:0002579","1","0","110","235","4","5080","816,773,7466,56246"
"HP","Volvulus","HP:0002580","1","0","20","235","1","5080","2132"
"HP","Colitis","HP:0002583","1","0","83","235","2","5080","6720,10747"
"HP","Duodenal ulcer","HP:0002588","1","0","12","235","1","5080","1030"
"HP","Gastrointestinal atresia","HP:0002589","1","0","93","235","4","5080","6496,64840,5053,222546"
"HP","Hepatic necrosis","HP:0002605","1","0","13","235","1","5080","3033"
"HP","Hypnagogic hallucination","HP:0002519","1","0","10","235","1","5080","3060"
"HP","Abnormal periventricular white matter morphology","HP:0002518","1","0","138","235","2","5080","5091,3098"
"HP","Waddling gait","HP:0002515","1","0","129","235","4","5080","91252,6843,142680,127833"
"HP","Cerebral calcification","HP:0002514","1","0","144","235","4","5080","9365,57462,5053,113612"
"HP","Abnormal globus pallidus morphology","HP:0002453","1","0","27","235","2","5080","55532,113612"
"HP","Distal muscle weakness","HP:0002460","1","0","236","235","6","5080","773,6843,4547,3098,127833,126129"
"HP","Language impairment","HP:0002463","1","0","1185","235","32","5080","8788,84720,81615,816,773,7436,7360,6928,6496,6311,6095,57582,57178,55180,5446,5444,5261,5230,3739,3098,284111,283209,2806,26007,25970,23261,2132,1807,170302,1610,111,10891"
"HP","Spastic dysarthria","HP:0002464","1","0","25","235","1","5080","6843"
"HP","Poor speech","HP:0002465","1","0","195","235","5","5080","7436,6496,64116,2132,162417"
"HP","Nonprogressive cerebellar ataxia","HP:0002470","1","0","10","235","1","5080","23261"
"HP","Expressive language delay","HP:0002474","1","0","56","235","2","5080","6496,25970"
"HP","Myelomeningocele","HP:0002475","1","0","27","235","1","5080","64840"
"HP","Hepatic encephalopathy","HP:0002480","1","0","24","235","1","5080","5105"
"HP","Bulbar signs","HP:0002483","1","0","39","235","1","5080","773"
"HP","Myotonia","HP:0002486","1","0","34","235","2","5080","773,5213"
"HP","Hyperkinetic movements","HP:0002487","1","0","41","235","1","5080","816"
"HP","Global brain atrophy","HP:0002283","1","0","73","235","1","5080","170302"
"HP","Acute leukemia","HP:0002488","1","0","119","235","2","5080","7066,10019"
"HP","Abnormal corticospinal tract morphology","HP:0002492","1","0","50","235","1","5080","126129"
"HP","Upper motor neuron dysfunction","HP:0002493","1","0","1214","235","36","5080","9420,84842,84504,83854,816,776,773,7360,7276,7274,6843,6833,6496,6311,6095,57582,57462,56246,55532,5446,5444,5080,5053,4547,3739,284111,2806,23261,1807,170302,162417,1610,1374,126129,113612,10891"
"HP","Abnormal rapid eye movement sleep","HP:0002494","1","0","21","235","1","5080","3060"
"HP","Impaired vibratory sensation","HP:0002495","1","0","127","235","6","5080","9420,6843,6311,4547,3098,126129"
"HP","Spastic ataxia","HP:0002497","1","0","20","235","1","5080","6843"
"HP","Abnormal cerebral white matter morphology","HP:0002500","1","0","1124","235","30","5080","9420,8789,84842,84504,773,7360,6844,6496,64840,6311,6095,57582,57178,56246,5091,5080,5053,4774,4094,3170,3098,284111,2806,2678,2548,1807,170302,127833,113612,111"
"HP","Spinocerebellar tract degeneration","HP:0002503","1","0","10","235","1","5080","6311"
"HP","Loss of ambulation","HP:0002505","1","0","142","235","5","5080","84504,773,3156,3098,2132"
"HP","Diffuse cerebral atrophy","HP:0002506","1","0","54","235","1","5080","170302"
"HP","Semilobar holoprosencephaly","HP:0002507","1","0","10","235","1","5080","6496"
"HP","Limb hypertonia","HP:0002509","1","0","163","235","5","5080","773,3098,284111,1317,111"
"HP","Spastic tetraplegia","HP:0002510","1","0","122","235","3","5080","776,2806,170302"
"HP","Increased CSF lactate","HP:0002490","1","0","106","235","3","5080","84842,64116,1317"
"HP","Gray matter heterotopia","HP:0002282","1","0","128","235","2","5080","57178,2678"
"HP","Enlarged cisterna magna","HP:0002280","1","0","65","235","2","5080","25970,1317"
"HP","Poor motor coordination","HP:0002275","1","0","82","235","3","5080","8788,55532,23261"
"HP","Intention tremor","HP:0002080","1","0","105","235","4","5080","773,7436,7276,23261"
"HP","Encephalocele","HP:0002084","1","0","121","235","1","5080","6496"
"HP","Abnormality of the upper respiratory tract","HP:0002087","1","0","514","235","11","5080","92579,8788,64840,6311,6239,5446,5444,50940,3952,1610,10891"
"HP","Abnormal lung morphology","HP:0002088","1","0","1252","235","29","5080","9971,92579,8788,84720,745,7360,7299,7276,6843,6777,6720,6690,6496,64840,6239,56246,51085,5080,3952,3098,2548,2328,2132,170302,1317,127833,113278,10747,10144"
"HP","Pulmonary hypoplasia","HP:0002089","1","0","137","235","3","5080","8788,745,1317"
"HP","Pneumonia","HP:0002090","1","0","311","235","6","5080","6720,6496,56246,3952,2328,10747"
"HP","Restrictive ventilatory defect","HP:0002091","1","0","105","235","1","5080","8788"
"HP","Pulmonary arterial hypertension","HP:0002092","1","0","157","235","4","5080","92579,8788,776,7066"
"HP","Respiratory insufficiency","HP:0002093","1","0","648","235","17","5080","9971,92579,8788,8647,84842,7466,6843,6311,5446,5444,4547,3156,2548,1610,127833,113278,10891"
"HP","Dyspnea","HP:0002094","1","0","499","235","21","5080","773,6843,6777,6311,5837,5446,5444,3784,3156,255738,2548,2203,170302,162417,1610,1317,127833,113278,10891,10144,10019"
"HP","Respiratory distress","HP:0002098","1","0","218","235","10","5080","773,6843,6777,3156,2548,2203,162417,1317,127833,113278"
"HP","Asthma","HP:0002099","1","0","162","235","3","5080","6496,6239,2678"
"HP","Abnormal lung lobation","HP:0002101","1","0","44","235","1","5080","6239"
"HP","Abnormal pleura morphology","HP:0002103","1","0","187","235","5","5080","9971,6690,2548,2132,1317"
"HP","Apnea","HP:0002104","1","0","236","235","11","5080","816,773,7466,6843,6496,64116,5105,3767,256297,2203,127833"
"HP","Pneumothorax","HP:0002107","1","0","81","235","2","5080","2132,1317"
"HP","Bronchiectasis","HP:0002110","1","0","174","235","1","5080","10144"
"HP","Abnormal cerebral ventricle morphology","HP:0002118","1","0","981","235","21","5080","84720,79068,6496,64840,64116,6311,6239,57462,57178,56172,5080,4774,4094,3784,3110,3098,284111,25970,2203,170302,1317"
"HP","Ventriculomegaly","HP:0002119","1","0","771","235","15","5080","84720,79068,64116,6311,57462,57178,5080,4774,4094,3784,3098,25970,2203,170302,1317"
"HP","Cerebral cortical atrophy","HP:0002120","1","0","339","235","13","5080","773,7466,7360,6928,6496,64116,6311,57582,57094,55630,4094,23261,170302"
"HP","Generalized non-motor (absence) seizure","HP:0002121","1","0","174","235","3","5080","8912,773,170302"
"HP","Generalized myoclonic seizure","HP:0002123","1","0","144","235","7","5080","773,6833,3767,3651,3630,2645,170302"
"HP","Polymicrogyria","HP:0002126","1","0","204","235","2","5080","6496,5080"
"HP","Status epilepticus","HP:0002133","1","0","209","235","10","5080","773,7351,6844,6833,57582,3767,284111,283209,170302,1030"
"HP","Hypoplasia of the corpus callosum","HP:0002079","1","0","478","235","15","5080","84842,84504,7360,6844,6095,57582,57178,5080,5053,4774,4094,3098,2806,170302,113612"
"HP","Migraine","HP:0002076","1","0","145","235","7","5080","773,57462,5230,3060,25970,2099,10019"
"HP","Chorea","HP:0002072","1","0","245","235","10","5080","773,6844,6311,57462,284111,25970,221895,170302,1356,111"
"HP","Abnormality of extrapyramidal motor function","HP:0002071","1","0","304","235","8","5080","816,6311,6239,57462,55532,1807,1356,1030"
"HP","Dysphagia","HP:0002015","1","0","550","235","18","5080","9420,84842,773,7466,6843,6496,6311,5837,57462,5446,5444,3156,2132,170302,1610,127833,113278,10891"
"HP","Gastroesophageal reflux","HP:0002020","1","0","518","235","15","5080","816,773,6843,6496,64840,6476,6239,51085,284111,25970,23261,2132,127833,1030,10144"
"HP","Pyloric stenosis","HP:0002021","1","0","108","235","4","5080","8788,6928,25970,127833"
"HP","Anal atresia","HP:0002023","1","0","145","235","4","5080","84720,6239,3110,1807"
"HP","Anal stenosis","HP:0002025","1","0","34","235","2","5080","84720,3110"
"HP","Abdominal pain","HP:0002027","1","0","339","235","16","5080","9971,8647,6777,6720,6690,64840,6476,56246,5009,3110,286,229,2099,1357,11181,1030"
"HP","Chronic diarrhea","HP:0002028","1","0","109","235","6","5080","6720,6555,6523,55630,4547,26007"
"HP","Abnormal esophagus morphology","HP:0002031","1","0","238","235","5","5080","55532,5261,50940,5053,113220"
"HP","Esophageal atresia","HP:0002032","1","0","34","235","1","5080","5053"
"HP","Poor suck","HP:0002033","1","0","168","235","7","5080","8788,7360,6843,6496,5009,170302,127833"
"HP","Abnormal rectum morphology","HP:0002034","1","0","142","235","4","5080","51085,50940,3643,3110"
"HP","Abnormal basal ganglia morphology","HP:0002134","1","0","179","235","5","5080","6311,57462,55532,1356,113612"
"HP","Rectal prolapse","HP:0002035","1","0","60","235","2","5080","51085,3643"
"HP","Esophageal varix","HP:0002040","1","0","47","235","3","5080","55532,5261,113220"
"HP","Zollinger-Ellison syndrome","HP:0002044","1","0","9","235","1","5080","1030"
"HP","Abnormality of the glabella","HP:0002056","1","0","29","235","1","5080","8788"
"HP","Prominent glabella","HP:0002057","1","0","25","235","1","5080","8788"
"HP","Myopathic facies","HP:0002058","1","0","58","235","2","5080","6843,113278"
"HP","Cerebral atrophy","HP:0002059","1","0","679","235","20","5080","84504,773,7466,7360,6928,6496,64116,6311,57582,57178,57094,55630,5105,4094,284111,2806,23261,170302,1317,127833"
"HP","Abnormal pyramidal tract morphology","HP:0002062","1","0","69","235","2","5080","1807,126129"
"HP","Rigidity","HP:0002063","1","0","211","235","7","5080","773,6311,55532,3739,284111,170302,1356"
"HP","Gait ataxia","HP:0002066","1","0","261","235","8","5080","84842,81615,773,7436,6311,4547,23261,1356"
"HP","Bradykinesia","HP:0002067","1","0","113","235","3","5080","6311,57462,55532"
"HP","Bilateral tonic-clonic seizure","HP:0002069","1","0","389","235","17","5080","8912,84720,816,776,773,6844,6833,57582,57094,3767,3651,3630,2997,2645,23261,208,170302"
"HP","Inflammation of the large intestine","HP:0002037","1","0","132","235","3","5080","6720,2165,10747"
"HP","Celiac disease","HP:0002608","1","0","56","235","2","5080","6777,51085"
"HP","Basal ganglia calcification","HP:0002135","1","0","49","235","2","5080","57462,113612"
"HP","Subarachnoid hemorrhage","HP:0002138","1","0","40","235","2","5080","83854,2548"
"HP","Sparse scalp hair","HP:0002209","1","0","142","235","2","5080","79574,4094"
"HP","White forelock","HP:0002211","1","0","14","235","1","5080","7299"
"HP","Fine hair","HP:0002213","1","0","83","235","1","5080","3242"
"HP","Premature graying of hair","HP:0002216","1","0","49","235","3","5080","7299,51085,3643"
"HP","Facial hypertrichosis","HP:0002219","1","0","210","235","4","5080","84504,7360,3643,170302"
"HP","Absent axillary hair","HP:0002221","1","0","13","235","1","5080","79574"
"HP","Generalized hirsutism","HP:0002230","1","0","89","235","3","5080","5468,3643,170302"
"HP","Patchy alopecia","HP:0002232","1","0","26","235","1","5080","64840"
"HP","Frontal upsweep of hair","HP:0002236","1","0","30","235","1","5080","23261"
"HP","Abnormal intestine morphology","HP:0002242","1","0","757","235","24","5080","84720,745,7299,7276,6777,6720,6496,64840,6239,5122,51085,50940,4351,3938,3670,3643,3110,25970,222546,2165,2132,170302,10747,1030"
"HP","Protein-losing enteropathy","HP:0002243","1","0","20","235","1","5080","4351"
"HP","Abnormal small intestine morphology","HP:0002244","1","0","218","235","9","5080","6777,6496,64840,5122,51085,4351,3938,222546,1030"
"HP","Meckel diverticulum","HP:0002245","1","0","32","235","1","5080","222546"
"HP","Abnormal duodenum morphology","HP:0002246","1","0","88","235","4","5080","6496,64840,222546,1030"
"HP","Duodenal atresia","HP:0002247","1","0","45","235","3","5080","6496,64840,222546"
"HP","Abnormal large intestine morphology","HP:0002250","1","0","443","235","12","5080","84720,7299,6720,6239,51085,50940,3643,3110,25970,2165,170302,10747"
"HP","Aganglionic megacolon","HP:0002251","1","0","150","235","6","5080","84720,7299,6720,6239,25970,170302"
"HP","Colonic diverticula","HP:0002253","1","0","32","235","1","5080","51085"
"HP","Intermittent diarrhea","HP:0002254","1","0","22","235","1","5080","2538"
"HP","Large fleshy ears","HP:0002265","1","0","13","235","1","5080","10584"
"HP","Focal clonic seizure","HP:0002266","1","0","44","235","1","5080","57582"
"HP","Paroxysmal dystonia","HP:0002268","1","0","20","235","1","5080","57582"
"HP","Abnormality of neuronal migration","HP:0002269","1","0","481","235","11","5080","8788,79068,7436,6496,6311,57462,57178,5080,2678,23261,170302"
"HP","Abnormality of the autonomic nervous system","HP:0002270","1","0","300","235","14","5080","84720,773,7466,7299,7276,6720,6496,6311,6239,3952,3784,2645,25970,170302"
"HP","Tetraparesis","HP:0002273","1","0","118","235","4","5080","773,7360,56246,170302"
"HP","Coarse hair","HP:0002208","1","0","58","235","2","5080","79574,6720"
"HP","Pulmonary fibrosis","HP:0002206","1","0","77","235","1","5080","10144"
"HP","Recurrent respiratory infections","HP:0002205","1","0","668","235","12","5080","92579,7360,6843,6720,56246,3952,2548,2328,170302,127833,113278,10747"
